Q18674648|P22	hasExactCardinality	1
Q2081356|P22	hasExactCardinality	1
Q1101612|P22	hasExactCardinality	1
Q6021|P22	hasExactCardinality	1
Q18015394|P22	hasExactCardinality	1
Q2718421|P22	hasExactCardinality	1
Q1265413|P22	hasExactCardinality	1
Q45663368|P22	hasExactCardinality	1
Q24203221|P22	hasExactCardinality	1
Q3132199|P22	hasExactCardinality	1
Q5494833|P22	hasExactCardinality	1
Q23041495|P22	hasExactCardinality	1
Q18527852|P22	hasExactCardinality	1
Q38037293|P22	hasExactCardinality	1
Q3178132|P22	hasExactCardinality	1
Q534581|P22	hasExactCardinality	1
Q16921117|P22	hasExactCardinality	1
Q42307652|P22	hasExactCardinality	1
Q3369328|P22	hasExactCardinality	1
Q3385103|P22	hasExactCardinality	1
Q1432538|P22	hasExactCardinality	1
Q16120042|P22	hasExactCardinality	1
Q45576721|P22	hasExactCardinality	1
Q4759847|P22	hasExactCardinality	1
Q16000277|P22	hasExactCardinality	1
Q5293048|P22	hasExactCardinality	1
Q27037320|P22	hasExactCardinality	1
Q1745801|P22	hasExactCardinality	1
Q933291|P22	hasExactCardinality	1
Q5145464|P22	hasExactCardinality	1
Q19223047|P22	hasExactCardinality	1
Q18397265|P22	hasExactCardinality	1
Q4715554|P22	hasExactCardinality	1
Q4798230|P22	hasExactCardinality	1
Q12762212|P22	hasExactCardinality	1
Q18712820|P22	hasExactCardinality	1
Q1695010|P22	hasExactCardinality	1
Q16192917|P22	hasExactCardinality	1
Q6300767|P22	hasExactCardinality	1
Q7129168|P22	hasExactCardinality	1
Q3819235|P22	hasExactCardinality	1
Q24026225|P22	hasExactCardinality	1
Q4946069|P22	hasExactCardinality	1
Q3191577|P22	hasExactCardinality	1
Q16077205|P22	hasExactCardinality	1
Q7342665|P22	hasExactCardinality	1
Q21016730|P22	hasExactCardinality	1
Q16239452|P22	hasExactCardinality	1
Q23654006|P22	hasExactCardinality	1
Q45558552|P22	hasExactCardinality	1
Q6084581|P22	hasExactCardinality	1
Q3749769|P22	hasExactCardinality	1
Q45703450|P22	hasExactCardinality	1
Q2960370|P22	hasExactCardinality	1
Q4849619|P22	hasExactCardinality	1
Q19936183|P22	hasExactCardinality	1
Q983198|P22	hasExactCardinality	1
Q5404922|P22	hasExactCardinality	1
Q47465912|P22	hasExactCardinality	1
Q16863428|P22	hasExactCardinality	1
Q45693932|P22	hasExactCardinality	1
Q4739585|P22	hasExactCardinality	1
Q45545743|P22	hasExactCardinality	1
Q28059951|P22	hasExactCardinality	1
Q35851392|P22	hasExactCardinality	1
Q1241985|P22	hasExactCardinality	1
Q5217316|P22	hasExactCardinality	1
Q1919667|P22	hasExactCardinality	1
Q45397426|P22	hasExactCardinality	1
Q263798|P22	hasExactCardinality	1
Q21030050|P22	hasExactCardinality	1
Q5531168|P22	hasExactCardinality	1
Q474746|P22	hasExactCardinality	1
Q365328|P22	hasExactCardinality	1
Q9345853|P22	hasExactCardinality	1
Q9382597|P22	hasExactCardinality	1
Q1496700|P22	hasExactCardinality	1
Q5879750|P22	hasExactCardinality	1
Q6172536|P22	hasExactCardinality	1
Q7823408|P22	hasExactCardinality	1
Q28420042|P22	hasExactCardinality	1
Q18398348|P22	hasExactCardinality	1
Q21702856|P22	hasExactCardinality	1
Q11428493|P22	hasExactCardinality	1
Q20511836|P22	hasExactCardinality	1
Q6303606|P22	hasExactCardinality	1
Q6756556|P22	hasExactCardinality	1
Q1822921|P22	hasExactCardinality	1
Q4479526|P22	hasExactCardinality	1
Q360511|P22	hasExactCardinality	1
Q3904178|P22	hasExactCardinality	1
Q933143|P22	hasExactCardinality	1
Q17107069|P22	hasExactCardinality	1
Q6245508|P22	hasExactCardinality	1
Q16175625|P22	hasExactCardinality	1
Q26276887|P22	hasExactCardinality	1
Q14930457|P22	hasExactCardinality	1
Q3713732|P22	hasExactCardinality	1
Q48075028|P22	hasExactCardinality	1
Q16493255|P22	hasExactCardinality	1
Q48200383|P22	hasExactCardinality	1
Q69412|P22	hasExactCardinality	1
Q19690374|P22	hasExactCardinality	1
Q61450|P22	hasExactCardinality	1
Q230136|P22	hasExactCardinality	1
Q3757058|P22	hasExactCardinality	1
Q1677641|P22	hasExactCardinality	1
Q4086511|P22	hasExactCardinality	1
Q1794043|P22	hasExactCardinality	1
Q260982|P22	hasExactCardinality	1
Q23806368|P22	hasExactCardinality	1
Q1303298|P22	hasExactCardinality	1
Q3178542|P22	hasExactCardinality	1
Q45378309|P22	hasExactCardinality	1
Q27943118|P22	hasExactCardinality	1
Q45635534|P22	hasExactCardinality	1
Q3496949|P22	hasExactCardinality	1
Q3630297|P22	hasExactCardinality	1
Q45616329|P22	hasExactCardinality	1
Q16115635|P22	hasExactCardinality	1
Q2603280|P22	hasExactCardinality	1
Q4281351|P22	hasExactCardinality	1
Q45605123|P22	hasExactCardinality	1
Q12239647|P22	hasExactCardinality	1
Q27653776|P22	hasExactCardinality	1
Q27942719|P22	hasExactCardinality	1
Q28529454|P22	hasExactCardinality	1
Q11899560|P22	hasExactCardinality	1
Q187194|P22	hasExactCardinality	1
Q6684608|P22	hasExactCardinality	1
Q743232|P22	hasExactCardinality	1
Q271731|P22	hasExactCardinality	1
Q4498693|P22	hasExactCardinality	1
Q16407564|P22	hasExactCardinality	1
Q45570347|P22	hasExactCardinality	1
Q4895085|P22	hasExactCardinality	1
Q5301414|P22	hasExactCardinality	1
Q4715726|P22	hasExactCardinality	1
Q469991|P22	hasExactCardinality	1
Q4174050|P22	hasExactCardinality	1
Q18808758|P22	hasExactCardinality	1
Q19946164|P22	hasExactCardinality	1
Q12022857|P22	hasExactCardinality	1
Q16323882|P22	hasExactCardinality	1
Q41752262|P22	hasExactCardinality	1
Q6304467|P22	hasExactCardinality	1
Q15436984|P22	hasExactCardinality	1
Q3087156|P22	hasExactCardinality	1
Q1225080|P22	hasExactCardinality	1
Q19877696|P22	hasExactCardinality	1
Q16907117|P22	hasExactCardinality	1
Q1288554|P22	hasExactCardinality	1
Q45727649|P22	hasExactCardinality	1
Q16297836|P22	hasExactCardinality	1
Q16011060|P22	hasExactCardinality	1
Q15434488|P22	hasExactCardinality	1
Q74901|P22	hasExactCardinality	1
Q12858655|P22	hasExactCardinality	1
Q45487915|P22	hasExactCardinality	1
Q1731385|P22	hasExactCardinality	1
Q7287726|P22	hasExactCardinality	1
Q7425112|P22	hasExactCardinality	1
Q5342496|P22	hasExactCardinality	1
Q26838627|P22	hasExactCardinality	1
Q19290241|P22	hasExactCardinality	1
Q3116204|P22	hasExactCardinality	1
Q1604404|P22	hasExactCardinality	1
Q52557861|P22	hasExactCardinality	1
Q6043555|P22	hasExactCardinality	1
Q45615046|P22	hasExactCardinality	1
Q10392936|P22	hasExactCardinality	1
Q2519164|P22	hasExactCardinality	1
Q15457970|P22	hasExactCardinality	1
Q41686926|P22	hasExactCardinality	1
Q21016928|P22	hasExactCardinality	1
Q21996976|P22	hasExactCardinality	1
Q11117880|P22	hasExactCardinality	1
Q1576678|P22	hasExactCardinality	1
Q5361513|P22	hasExactCardinality	1
Q1391696|P22	hasExactCardinality	1
Q45692907|P22	hasExactCardinality	1
Q21610848|P22	hasExactCardinality	1
Q218993|P22	hasExactCardinality	1
Q21011123|P22	hasExactCardinality	1
Q52189282|P22	hasExactCardinality	1
Q7325458|P22	hasExactCardinality	1
Q45641073|P22	hasExactCardinality	1
Q29068823|P22	hasExactCardinality	1
Q16122209|P22	hasExactCardinality	1
Q27491989|P22	hasExactCardinality	1
Q45685659|P22	hasExactCardinality	1
Q21700941|P22	hasExactCardinality	1
Q6662515|P22	hasExactCardinality	1
Q6104652|P22	hasExactCardinality	1
Q2459335|P22	hasExactCardinality	1
Q12990706|P22	hasExactCardinality	1
Q22688792|P22	hasExactCardinality	1
Q2946736|P22	hasExactCardinality	1
Q642930|P22	hasExactCardinality	1
Q21127443|P22	hasExactCardinality	1
Q21514145|P22	hasExactCardinality	1
Q45602386|P22	hasExactCardinality	1
Q41705947|P22	hasExactCardinality	1
Q4013637|P22	hasExactCardinality	1
Q15825547|P22	hasExactCardinality	1
Q15904950|P22	hasExactCardinality	1
Q11647359|P22	hasExactCardinality	1
Q2173556|P22	hasExactCardinality	1
Q4670484|P22	hasExactCardinality	1
Q504581|P22	hasExactCardinality	1
Q17517223|P22	hasExactCardinality	1
Q2571636|P22	hasExactCardinality	1
Q17386228|P22	hasExactCardinality	1
Q4795215|P22	hasExactCardinality	1
Q1498280|P22	hasExactCardinality	1
Q5953507|P22	hasExactCardinality	1
Q362157|P22	hasExactCardinality	1
Q5660640|P22	hasExactCardinality	1
Q28858729|P22	hasExactCardinality	1
Q21197396|P22	hasExactCardinality	1
Q21506509|P22	hasExactCardinality	1
Q7526904|P22	hasExactCardinality	1
Q10342460|P22	hasExactCardinality	1
Q4111105|P22	hasExactCardinality	1
Q19704548|P22	hasExactCardinality	1
Q2572889|P22	hasExactCardinality	1
Q4980345|P22	hasExactCardinality	1
Q8010353|P22	hasExactCardinality	1
Q2424794|P22	hasExactCardinality	1
Q12659000|P22	hasExactCardinality	1
Q3119471|P22	hasExactCardinality	1
Q29359381|P22	hasExactCardinality	1
Q14756884|P22	hasExactCardinality	1
Q6261127|P22	hasExactCardinality	1
Q17627243|P22	hasExactCardinality	1
Q3081083|P22	hasExactCardinality	1
Q42405029|P22	hasExactCardinality	1
Q16025892|P22	hasExactCardinality	1
Q6209639|P22	hasExactCardinality	1
Q6734307|P22	hasExactCardinality	1
Q6148517|P22	hasExactCardinality	1
Q41569708|P22	hasExactCardinality	1
Q513580|P22	hasExactCardinality	1
Q5654615|P22	hasExactCardinality	1
Q43134619|P22	hasExactCardinality	1
Q7710142|P22	hasExactCardinality	1
Q6260057|P22	hasExactCardinality	1
Q354657|P22	hasExactCardinality	1
Q179878|P22	hasExactCardinality	1
Q52155141|P22	hasExactCardinality	1
Q45663300|P22	hasExactCardinality	1
Q3157130|P22	hasExactCardinality	1
Q25431313|P22	hasExactCardinality	1
Q748091|P22	hasExactCardinality	1
Q2929242|P22	hasExactCardinality	1
Q16139088|P22	hasExactCardinality	1
